product_name;order_date;quantity;sales;region;profit;discount
Juicer Dicta;04/09/2024;5;245214;North;17202.81;15
Women's Wear Quia;18/03/2025;4;245187.6;East;52690.56;0
Juicer Eos;08/09/2024;4;245096;West;40659.01;5
Mobile Voluptates;30/04/2025;4;244614.4;East;19458.47;5
Vase Voluptatibus;25/09/2024;5;244587;East;28740.91;5
Oil Pariatur;16/04/2025;4;244425.6;South;57853.1;0
Biography Doloribus;11/07/2024;5;244248;East;35178.03;5
Bed Culpa;21/08/2025;4;244134;West;53624.1;10
Face Cream Aliquid;05/03/2025;4;244085.4;North;33740.64;15
Headphones Aliquid;13/07/2024;4;243910.8;South;48980.36;5
Spices Omnis;27/08/2025;5;243852.25;East;39829.88;20
Yoga Mat Dolor;09/11/2023;5;243584.5;North;33129.89;20
Fiction Sunt;23/03/2024;5;243252;East;34303.11;10
Camera Veritatis;03/07/2025;5;243212;East;48161.52;5
Tennis Racket Illo;24/02/2025;4;243113.6;North;37085.57;10
Headphones Vero;08/01/2025;4;242968.2;West;42590.08;0
Kids Wear Dolor;20/07/2025;5;242858;South;40261.43;0
Non-Fiction Labore;07/09/2024;4;242748;East;28821.8;10
Cookware Set Fugit;26/07/2025;5;242564.5;South;17022.51;15
Oil Error;12/10/2023;5;242400;North;48572.87;10
RC Car Natus;20/11/2024;5;242216;East;51974.15;20
Mobile Repellat;05/11/2023;4;241892.8;North;47368.7;20
Shampoo Quam;02/04/2024;5;241874.75;South;36510.09;15
Comics Provident;13/12/2023;5;241807.5;North;25646.51;0
Non-Fiction Enim;03/02/2025;4;241784;North;38188.94;15
Table Officiis;11/08/2025;4;241512;East;58217.31;20
Kids Wear Distinctio;11/07/2024;4;241362;North;46924.56;20
Women's Wear Reprehenderit;17/07/2025;4;241336;East;30326.49;15
Cushion Cumque;20/02/2025;4;241322.8;East;30832.92;0
Face Cream Dolorum;27/02/2025;4;241165.4;South;40413.38;0
Action Figure Quae;12/11/2024;5;241162.25;East;41029.54;5
Table Atque;27/11/2023;4;240996;West;22124.71;5
Board Game Nulla;30/07/2025;4;240780;East;14790.12;0
Cricket Bat At;05/07/2025;5;240496;North;13999.63;0
Table Veritatis;04/04/2024;4;240301.8;South;39888.68;0
Textbook Corporis;04/12/2023;4;240267.6;North;47396.38;15
Foundation Debitis;08/08/2025;5;240212;North;17200.15;5
Comics Modi;24/06/2024;4;240004;North;46033.32;15
RC Car Eius;07/07/2024;5;239988;East;46159.38;0
Perfume Unde;21/02/2024;4;239888;North;26550.66;15
Bed Ullam;12/08/2025;3;239790;West;40314.98;5
Rice Esse;31/05/2024;3;239523;South;26323.93;10
RC Car Optio;09/04/2025;3;239472;West;19156.55;15
Football Nobis;28/05/2024;4;239376;North;39450.59;10
Wall Art Ipsa;17/01/2025;5;239296.5;East;14656.39;0
Biography Iusto;02/02/2025;5;238900;East;15423.74;15
Accessories Ipsam;18/09/2025;4;238489.2;West;19509;20
Microwave Veniam;14/05/2024;5;238054.5;South;28025.07;5
Dumbbells Cumque;13/11/2024;3;237888;East;55089.14;5
Bed Iure;04/04/2024;4;237750.8;East;37337.17;5
Cushion Officiis;09/03/2025;4;237644;West;13844.33;0
RC Car Aliquid;09/06/2024;3;237588;West;51359.05;15
Shoes Quae;15/02/2024;5;237424.5;South;52747.02;0
Smartwatch Ipsa;14/12/2024;4;237402;West;20381.66;20
Wall Art Aperiam;24/05/2024;5;237168;East;21960.05;0
Face Cream Aliquam;05/03/2025;4;237000.4;South;52874.6;15
Refrigerator Alias;25/11/2024;5;236877.75;West;23111.35;15
Foundation Doloremque;10/04/2024;4;236819.8;South;40372.4;15
Rice Illum;01/04/2025;4;236803.2;South;30264.37;0
Sugar Iure;17/09/2024;5;236670;East;13160.48;5
Rice Molestiae;08/03/2024;4;236648.8;North;13046.37;0
Shoes Quo;05/03/2025;3;236286;North;52844.83;10
Perfume Itaque;02/06/2024;4;236048;East;19600.82;10
Juicer Eligendi;05/08/2025;3;236034;North;23564.04;10
Perfume Deserunt;03/11/2023;4;236025.6;East;17098.93;10
Mixer Grinder Provident;12/11/2023;5;235756.75;North;32490.83;0
Table Iure;23/07/2025;4;235716;South;17376.84;10
Face Cream Rem;27/08/2025;4;235694.8;East;37328.96;20
Chair Ut;08/11/2024;5;235505;West;31150.74;5
Table Cupiditate;07/11/2024;4;235432;North;42510.72;20
Clock Optio;28/11/2024;4;235353.6;South;32457.28;0
Fiction Consectetur;16/12/2023;5;235236;South;53954.65;0
Face Cream Sit;30/12/2024;5;235036;West;18424.08;5
Headphones Id;03/07/2024;4;234707;South;30160.38;0
Cushion Dignissimos;30/11/2023;3;234651;West;18949.32;15
Non-Fiction Reiciendis;27/09/2024;4;234604.8;West;29815.19;20
Sofa Iste;19/07/2025;4;234433.4;North;28931.58;10
Oil Id;31/07/2024;5;234355;North;12869.71;20
Dumbbells Unde;06/09/2025;4;234302.4;West;21939.1;5
Table Perferendis;21/08/2024;5;234220.5;North;37646.21;10
Chair Unde;16/01/2024;4;234090;West;44512.95;0
Cabinet Ea;05/06/2025;5;233980;North;56094.79;15
Board Game Blanditiis;11/11/2024;5;233842.5;North;20445.65;15
Accessories Ipsam;05/11/2024;5;233667;North;36076.39;0
Fiction Eius;22/05/2025;3;233610;South;23881.05;20
Mixer Grinder Minus;17/04/2025;5;233604;West;57790.84;5
Refrigerator Id;14/10/2024;5;233325;North;47254.57;20
Laptop Aliquam;19/07/2025;5;233172;East;45500.62;15
Camera Magni;14/04/2024;4;233161.6;East;24178.72;10
Women's Wear Mollitia;08/08/2024;4;233160;East;25126.57;0
Lipstick Eum;10/05/2025;4;233107.2;West;55240.36;15
Refrigerator Ducimus;11/07/2024;5;233049.25;North;14776.65;20
Women's Wear Nostrum;14/07/2024;5;232875;East;13220.24;0
Foundation Perspiciatis;03/11/2023;3;232833;South;50971.37;0
Dumbbells Doloremque;16/06/2025;5;232816.5;East;22648.72;5
Smartwatch Omnis;09/04/2025;5;232735.75;South;27680.73;20
Bed Dolor;31/01/2024;5;232669.25;South;52172.98;10
Non-Fiction Inventore;22/07/2024;4;232649.6;North;20110.21;0
Laptop Numquam;13/10/2023;5;232402.5;East;35657.72;0
Sugar Nostrum;06/05/2024;4;232006.4;East;25682.38;20
Vase Commodi;12/11/2024;5;231948;North;13321.02;10
Lamp Quaerat;18/07/2025;5;231888;South;28056.3;0
Non-Fiction Eveniet;25/05/2025;4;231740;South;20458.97;0
Textbook Doloribus;15/05/2024;4;231328;South;17534.93;20
Sofa Praesentium;24/05/2025;5;231044;North;57568.32;15
Juicer Facere;03/10/2024;3;230829;East;19570.6;10
Sofa Odit;22/11/2023;5;230735;West;24814.54;20
Clock Modi;15/10/2024;4;230499.2;East;34283.79;15
Headphones Incidunt;29/10/2024;4;230403.6;South;36781.62;20
Women's Wear Vel;06/06/2024;5;230274;East;17085.23;0
Board Game Dolore;07/09/2024;4;230140.8;North;41478.59;10
Lamp Temporibus;07/08/2024;4;229986.2;South;25859.38;15
Wall Art Sunt;06/12/2024;4;229853.6;North;49713.34;10
Dumbbells Commodi;28/08/2024;4;229612.2;East;56186.79;0
Mixer Grinder Nostrum;24/10/2024;4;229604.4;South;42507.11;20
Doll Eius;20/02/2025;5;229552;East;51151.3;20
Cabinet Aperiam;29/01/2025;5;229376.75;South;47469.28;0
Men's Wear Eligendi;21/04/2025;4;229353.6;South;51734.83;10
Headphones Doloribus;15/07/2025;5;229340;South;28515.03;20
Wall Art Commodi;28/11/2023;5;228944;West;30219.42;10
Lamp Enim;29/05/2024;4;228927.2;East;39408.44;0
Headphones Animi;24/02/2025;4;228886.4;South;22035.51;20
Chair Molestias;06/06/2024;3;228723;South;23543.12;5
Microwave Labore;25/03/2025;4;228572;East;29244.6;0
Cookware Set Nobis;18/05/2024;5;228556.5;West;39171.63;5
Women's Wear Inventore;06/12/2024;4;228456;North;56513.51;10
Kids Wear Praesentium;11/10/2024;5;228305;South;54011.07;20
Table Explicabo;22/05/2024;4;228042;South;56417.79;15
Cricket Bat Accusamus;01/06/2025;3;227461.35;North;38212.89;15
Action Figure Expedita;12/05/2024;4;226963.6;North;44175.4;0
Sugar Dolore;30/05/2024;5;226933;West;29138.95;5
Board Game Non;09/03/2024;4;226839.6;East;28396.71;10
Puzzle Tempora;28/11/2024;5;226809;West;45459.16;15
Cabinet Magni;04/10/2024;3;226794.45;North;51973.02;5
Headphones Quae;29/05/2025;5;226674.75;East;21145.25;15
Table Beatae;24/11/2023;3;226355.55;West;37482.7;20
Board Game Aliquid;01/08/2025;5;226332;North;13420.72;0
Lamp Aperiam;09/12/2024;5;226320;West;14547.84;5
Cabinet Consequatur;04/01/2024;5;226190.25;East;48699.99;0
Perfume Unde;02/07/2025;5;225845;South;34447.83;20
Shampoo Commodi;11/06/2025;3;225336;East;41756.57;0
Mobile Placeat;26/07/2024;5;225156.5;North;50284.48;15
Chair Nisi;05/07/2025;4;225147.6;North;32909.64;10
Shampoo Nulla;20/04/2025;5;225088.5;South;19501.98;20
Sofa Aliquam;13/06/2025;4;225024;North;16711.2;5
Lipstick Quaerat;03/03/2024;4;224809.2;South;20400.34;10
Shampoo Qui;15/08/2024;5;224493.5;East;13875.54;15
Clock Ducimus;06/10/2023;4;224043;South;55562.67;0
Sugar Similique;05/06/2025;5;223924.5;West;13670.89;15
Tennis Racket Ipsum;03/11/2024;3;223864.65;North;42668.77;0
RC Car Ab;13/04/2024;4;223760;South;18817.06;5
Spices Natus;31/08/2024;5;223749.75;East;47403.62;15
Yoga Mat Quos;09/02/2025;3;223686;South;35064.87;15
Lamp Dolorem;20/02/2024;4;223628.4;North;55725.11;5
Vase Ut;28/12/2023;4;223595.8;East;28225.93;5
Doll Eum;09/01/2024;5;223515;North;23585.98;5
Chair Ipsum;08/10/2023;5;223100;North;17960.38;15
Smartwatch Delectus;04/11/2024;5;222997.5;South;23607.81;20
Microwave Voluptates;31/10/2024;4;222774.8;North;23397.89;20
Fiction Nisi;10/05/2025;3;222616.35;North;11985.08;5
Smartwatch Veritatis;29/07/2024;4;222145.8;South;42293.92;5
Textbook Aliquam;02/01/2025;3;221943;West;12174.27;20
Fiction Ipsum;04/03/2024;5;221337;West;14531.62;15
Accessories Repellendus;01/03/2024;4;221152;North;54248.84;0
Dumbbells Rerum;25/06/2025;4;221072;West;25935.21;20
Biography Eos;06/07/2025;4;220789.2;West;18417.03;10
Accessories Sunt;17/08/2025;4;220720;North;39863.2;10
Women's Wear Sint;13/06/2025;4;220662.2;South;34599.74;10
Spices Quibusdam;28/01/2025;5;220623.25;North;26911.85;0
Kids Wear Velit;15/01/2024;5;220609;East;29884.88;20
Juicer Vero;30/12/2024;5;220561.5;North;48660.78;15
Refrigerator Officiis;04/10/2024;5;220490;South;26191.56;0
Sofa Laboriosam;12/08/2025;5;220442.75;West;50160.42;10
Football Placeat;15/01/2025;4;220436;East;25810.49;15
Fiction Perspiciatis;24/02/2025;5;219982.5;West;20736.37;15
Chair Eveniet;11/06/2025;4;219667.2;North;39724.94;5
Wall Art Facere;04/05/2025;3;219492;East;52308.41;20
Juicer Consequuntur;23/06/2025;4;219256.2;South;37801.56;15
Sugar Officia;25/03/2024;3;219096.6;East;16650.66;5
Women's Wear Quasi;17/10/2024;5;218804;South;15467.99;5
Shoes Veritatis;22/07/2024;5;218675.75;North;49812.84;0
Cookware Set Ipsum;01/10/2024;4;218351.4;West;27349.58;0
Football Harum;10/12/2023;4;218196;West;38301.45;5
Table Perspiciatis;22/07/2025;4;218170.8;South;32196.64;10
Lamp Eum;10/07/2025;4;217804;East;26421.01;20
Shampoo Asperiores;29/07/2024;5;217795.5;North;30009.3;15
Oil Reiciendis;24/07/2024;3;217788.45;South;11119.53;10
Wheat Doloribus;30/04/2025;4;217749.6;East;49611.07;20
Bed Distinctio;11/08/2025;3;217429.35;West;45944.7;20
Comics Quam;16/06/2025;4;217328;North;34419.58;5
Tennis Racket At;02/01/2025;5;217021.5;West;52730.72;0
Cabinet Voluptates;25/11/2024;4;216980;South;41078.49;0
Sugar Ipsam;23/01/2024;3;216853.65;West;53711.74;20
Headphones Ipsa;25/09/2024;4;216696;West;40956.13;20
Cookware Set Laborum;12/06/2025;4;216624;East;37226.1;15
Comics Iusto;01/12/2023;3;216543;West;40729.07;15
Perfume Labore;07/04/2025;3;216523.05;West;30633.55;15
Fiction Accusamus;14/04/2024;3;216444;East;15676.05;0
Shampoo Inventore;08/12/2024;4;216424.8;East;25972.2;5
Non-Fiction Quos;28/07/2024;4;216165.6;North;27200.45;10
Shampoo Aperiam;07/01/2024;4;216061.2;North;28677.6;5
Headphones Quaerat;08/02/2025;4;215953.2;South;51316.84;10
Action Figure Similique;24/09/2025;5;215924;South;32677.54;0
Biography Mollitia;14/09/2024;5;215890;North;19440.44;15
Doll Amet;24/09/2024;5;215780;North;49195.96;15
Action Figure Cum;06/06/2025;4;215733.4;East;51503.8;20
Juicer Dolor;26/10/2024;5;215235;South;52434.28;20
Women's Wear Eos;09/09/2024;4;215186.4;West;40621.43;10
Accessories Iusto;03/03/2025;4;215092.8;North;28142.22;5
Smartwatch Expedita;15/12/2024;3;214807.35;East;15456.11;10
Vase Est;19/06/2024;4;214656;East;51499.02;5
Cushion Quod;28/11/2023;3;214563.6;East;14735.15;15
Perfume Veniam;28/02/2024;4;214496;North;13543.77;20
Perfume Nihil;04/05/2025;5;214438.75;North;50723.79;15
Laptop Porro;29/04/2025;3;214417.8;North;20422.84;15
Shampoo Eaque;15/04/2024;4;214412.4;East;14568.74;20
Vase Dignissimos;05/02/2024;5;214410;North;51786.03;10
Non-Fiction Rem;18/05/2025;4;214153.2;South;44895.67;15
Tennis Racket Vero;31/05/2024;5;214130;South;20871.6;5
Cabinet In;10/08/2025;5;214110;West;52461.29;0
Mobile Dolorum;04/03/2025;4;214100;North;33790.22;5
Cushion Laudantium;25/11/2024;3;214047.9;East;47028.5;5
Clock Qui;30/07/2025;4;213670.4;North;21770.49;10
Rice Esse;21/02/2025;4;213582.8;East;34448.17;5
Cabinet Hic;06/08/2025;4;213580.8;East;45762.29;10
Mobile Quidem;12/06/2024;4;212948.2;North;52225.34;5
Camera Perspiciatis;05/08/2024;5;212660;North;26272.47;5
Bed Molestias;19/05/2024;5;212310;West;11609.02;5
Juicer Quisquam;07/03/2025;4;212248.4;East;37716.57;15
Shoes Deleniti;15/12/2023;4;212204.8;East;52198.76;20
Chair Amet;08/07/2025;3;212202;South;52505.11;5
Mixer Grinder Aperiam;12/11/2023;3;212187;East;12130.56;20
Bed Numquam;15/12/2024;4;212129.4;South;39302.36;5
Lipstick Possimus;23/04/2024;4;212027.4;West;23039.07;10
Juicer Fugit;24/11/2023;5;211820;North;13989.73;0
Board Game A;05/02/2024;5;211775;East;41918.73;5
Vase Eveniet;15/03/2025;4;211744;North;32979.53;10
Headphones Qui;03/03/2024;5;211066.25;North;28844.77;10
Tennis Racket Ex;17/01/2024;4;210867.2;South;21585.81;15
Non-Fiction Labore;18/06/2024;4;210767;East;40763.03;5
Foundation Perspiciatis;07/08/2024;3;210764.7;East;15073.91;20
Accessories Eius;02/01/2024;4;210672;West;33035.32;5
Rice Illo;11/02/2024;5;210667.25;North;29581.25;20
Fiction Dolore;18/10/2024;4;210660;South;26094.79;0
Cookware Set Autem;19/10/2023;5;210629.25;North;21869.69;5
Lipstick Soluta;10/05/2024;3;210627;East;20117.45;10
Tennis Racket Fugiat;04/06/2025;4;210427.2;South;37602.44;10
Face Cream Neque;26/08/2025;3;210344.25;East;22490.78;5
Football Reiciendis;17/05/2024;4;210328;South;42850.12;0
Juicer Blanditiis;14/02/2025;5;210280.5;North;42654.73;10
Clock Officiis;22/04/2024;4;210268;South;33643.36;20
Yoga Mat Ex;30/04/2024;5;210175.25;North;37014.87;20
Cushion Cumque;04/01/2024;3;209970.9;North;14653.34;5
Action Figure Possimus;12/05/2024;5;209897.75;East;33204.58;0
Cushion Doloribus;29/07/2024;3;209314.8;East;50439.75;10
Foundation Fuga;07/04/2025;4;209264.4;East;12149.45;0
Camera Error;06/02/2024;5;208903.5;East;22297.59;0
Wheat Ea;11/12/2024;4;208886.4;East;36949.25;5
Juicer Quidem;08/04/2024;4;208713.6;West;32534.33;10
Vase Ipsum;20/08/2024;5;208641;West;51897.06;0
Shampoo Ducimus;12/08/2025;3;208607.4;West;41335.12;15
Lamp Pariatur;17/11/2023;4;208549.2;North;40557.88;10
Lipstick Laborum;31/12/2024;4;208476.8;East;43253.41;20
Sugar Iure;14/07/2025;5;208059.5;West;37267.99;10
Camera Blanditiis;25/02/2025;4;208029.6;West;42129.51;5
Juicer Odio;04/11/2023;4;207603.2;South;19850.27;0
Puzzle Natus;01/07/2025;5;207441;East;30558.22;10
Bed Nulla;14/12/2023;4;207403.4;North;18493.61;10
Cabinet Iure;25/04/2024;4;207392;West;47871.61;5
Vase Esse;23/01/2024;5;207312;North;22005.44;10
Women's Wear Ratione;16/08/2025;5;207242.5;East;10385.55;20
Camera Nobis;26/08/2024;4;207221.6;North;45485.46;20
Vase Distinctio;29/05/2024;3;207160.8;East;47984.08;15
Camera Libero;26/10/2024;3;206976;South;38711.72;20
Rice Possimus;28/08/2024;5;206920;East;14619.82;5
Cookware Set Dignissimos;05/08/2024;5;206840;South;23176.39;0
Vase Nostrum;02/11/2023;3;206766;South;21263.75;20
Mixer Grinder Dolor;15/09/2025;3;206763.3;East;47496.77;5
Board Game Itaque;28/06/2025;5;206729.5;South;28479.14;5
Vase Porro;08/08/2025;4;206712;North;13285.27;5
Refrigerator Aliquid;27/01/2025;4;206470.4;West;46386.8;10
Lipstick Saepe;19/11/2024;4;206371.2;South;16232.19;20
Microwave Ea;11/04/2025;5;206346;East;27708.9;15
Comics Quos;05/03/2024;4;206216;North;14102.48;20
Perfume Sint;07/12/2024;5;206118;North;39846.87;5
Rice Totam;16/02/2025;3;206040;East;17741.75;5
Mobile Sint;08/03/2024;4;206024.6;South;30673.95;15
Camera Reprehenderit;08/04/2025;4;205929.6;North;14098.48;15
Bed Blanditiis;13/04/2024;5;205929.5;West;27567.8;20
Puzzle Dignissimos;06/09/2024;5;205776;North;38038.66;5
Yoga Mat Autem;01/02/2024;5;205712.75;East;25594.05;15
Refrigerator Modi;13/01/2025;3;205704.45;North;23606.01;20
Mixer Grinder Animi;02/09/2025;3;205587;North;29841.06;5
Cabinet Nostrum;02/11/2024;4;205502.8;North;34719.98;20
Action Figure Est;04/09/2025;4;205401.4;South;21438.76;5
Laptop Quaerat;03/01/2025;4;205348.2;East;35865.22;5
Perfume Eius;12/01/2025;3;205314;East;33447.95;20
Shoes Ratione;17/12/2023;4;205174.8;East;33028.02;0
Accessories Fuga;14/01/2025;4;205100.8;West;19431.51;0
Spices Hic;30/05/2024;5;205083.75;North;26311.68;10
Mixer Grinder Ullam;24/03/2024;3;204681;North;44311.79;0
Doll Sequi;28/03/2025;3;204668.1;East;18799.18;5
Cookware Set Illo;13/11/2023;4;204393.6;East;20085.01;20
Cricket Bat Voluptates;21/09/2024;4;204336;West;47304.96;10
Puzzle Alias;28/05/2024;3;204261;North;49847.91;20
Puzzle Eius;23/04/2025;5;204256;West;12736.72;0
Dumbbells Iste;06/10/2024;4;204141.6;East;35280.25;0
Laptop Nisi;08/12/2023;5;204116;North;36293.56;0
Rice Quis;05/04/2025;4;203964;East;50850.65;15
Cabinet Ipsum;24/11/2023;3;203583;East;37646.57;20
Face Cream Necessitatibus;30/10/2024;5;203480;East;18437.07;20
Smartwatch Perspiciatis;23/04/2025;5;203352;South;10664.02;15
Refrigerator Exercitationem;10/12/2023;5;203304.75;South;32803.51;0
Bed Optio;13/05/2024;5;203232;East;18444.62;5
Rice Rem;10/08/2025;4;203159.4;South;27827.34;0
Shoes Officiis;09/11/2024;3;203048.1;South;20206.77;5
Women's Wear Nemo;02/09/2024;3;202651.05;South;41796.68;15
Cookware Set Amet;11/11/2023;4;202507.4;South;15647.37;20
Wall Art Unde;24/05/2024;3;202403.7;West;48725.77;0
Football Animi;20/08/2025;4;202388.4;South;34763.43;15
Table Molestiae;31/05/2025;4;202214.4;North;15630.52;20
Lamp Eligendi;09/05/2024;4;202176;South;46283.34;15
Comics Quia;10/07/2024;4;202150.4;South;13460.43;5
Headphones Dolore;12/09/2024;5;201756;North;18011.01;20
Non-Fiction Ipsam;14/09/2024;3;201708;South;45297.6;15
Mobile Harum;24/12/2023;3;201636;West;41541.42;20
Mobile Et;07/08/2025;4;201533;East;11394.56;20
Lamp Harum;19/06/2024;4;201297;West;49495.15;20
Yoga Mat Dicta;24/01/2025;5;201028.5;South;37127.09;0
Fiction Animi;05/08/2024;3;200885.4;North;34197.42;5
Wall Art Saepe;28/05/2024;5;200404.5;North;47036.01;20
Refrigerator Officia;16/04/2024;3;200343.3;North;15779.09;20
Doll Similique;29/06/2024;3;200208;North;36553.03;20
Biography Tenetur;05/07/2024;5;199946.5;South;29876.63;10
Kids Wear Temporibus;16/03/2025;5;199928;North;40239.95;5
Doll Modi;17/10/2023;3;199848.6;South;13439.84;20
Fiction Doloremque;15/10/2024;4;199804.8;North;37461.85;10
Laptop Sunt;14/05/2025;3;199608.9;South;41771.64;5
Yoga Mat Dignissimos;16/05/2024;3;199494.3;West;20730.07;15
Fiction Est;20/02/2025;4;199257.6;West;13101.97;15
Tennis Racket Facere;05/02/2025;4;199108.6;North;20194.78;20
Spices Est;05/08/2025;3;199049.4;East;30357.47;20
Mixer Grinder Iusto;15/02/2025;4;199036.4;East;42664.44;20
Yoga Mat Quidem;03/06/2025;4;198934.4;West;32045.97;0
Textbook Assumenda;06/12/2024;3;198909;East;45906.61;10
RC Car Voluptatum;11/10/2023;4;198685.8;South;37416.45;15
Football Accusamus;04/03/2025;4;198667.8;South;15961.65;20
Dumbbells Assumenda;17/08/2025;3;198652.65;North;24667.96;15
Rice Quod;09/09/2024;4;198553.8;East;18049.25;10
Foundation Cumque;17/03/2025;3;198360;West;38148.12;5
Board Game Natus;05/04/2024;3;198344.1;East;40562.25;15
Headphones Libero;31/05/2025;4;198224;East;31757.71;20
Shoes Numquam;30/03/2025;3;198200.4;North;22915.35;15
Microwave Reiciendis;26/09/2024;5;197908;East;38220.91;5
Headphones Quia;13/05/2025;3;197675.1;North;44853.15;15
Headphones Perferendis;27/12/2023;4;197621.6;South;24989.09;0
Shoes Nam;08/06/2024;4;197497.4;East;48624.81;0
Clock Iusto;28/10/2024;4;197305.6;West;12488.94;5
Yoga Mat Repudiandae;13/08/2024;3;197129.7;West;21387.01;5
Cookware Set Vitae;18/11/2024;3;197067;North;29277.87;5
Chair Voluptatum;23/05/2025;4;197002.8;West;32957.34;10
Face Cream Laboriosam;18/07/2025;3;196956;West;33194.73;0
Wall Art Sapiente;02/09/2025;5;196779.25;South;30075.03;15
Tennis Racket Mollitia;06/11/2024;3;196527.6;North;11011.84;5
Dumbbells Facere;13/06/2025;3;196514.1;North;25235.58;15
Shoes Incidunt;01/09/2025;4;196387.2;West;43158.03;10
Cookware Set Quasi;14/03/2025;5;196125;North;25077.75;5
Wheat Sed;19/11/2024;4;196108.6;West;14044.21;0
Rice Facilis;22/09/2025;5;196069.5;East;24398.52;15
Cookware Set Facere;19/12/2024;3;195946.05;North;40263.16;10
Chair Earum;07/08/2024;3;195885;West;23292.56;15
Cushion Iste;20/05/2025;3;195771.15;West;28791.58;20
Non-Fiction Hic;12/05/2024;3;195531;South;40405.96;20
Mobile Aperiam;18/10/2023;5;195399;West;16213.31;10
Sugar Laborum;10/02/2024;5;195340.5;South;17255.18;10
Biography Aliquam;02/04/2025;3;195304.5;East;32368.66;5
Action Figure Praesentium;07/10/2024;5;195252;East;44790.89;20
Lipstick Error;21/11/2023;5;194917.5;West;36019.3;10
Doll Labore;30/11/2023;3;194915.7;North;21471.89;10
Oil Maxime;02/06/2025;3;194429.85;North;11104.88;0
Cushion Ex;17/12/2023;5;194382;South;29474.44;15
Lamp Animi;11/06/2024;3;194335.2;West;40185.1;15
Spices Quibusdam;07/07/2024;4;194304;South;22133.9;5
Spices Temporibus;30/03/2024;4;194187.6;South;37261.47;10
Biography Recusandae;18/11/2024;5;194015;East;17020.28;10
Mobile Quae;08/08/2025;3;193914;East;19362.8;0
Comics Dignissimos;26/05/2024;4;193905.4;North;17820.36;20
Juicer Officia;16/12/2023;4;193816.8;West;19626.97;20
